"ID","MSPINDLE","MSP_DUR","MSP_F","MSP_FL","MSP_FU","MSP_SIZE","MSP_START","MSP_STAT","MSP_STOP"
"study_002","617",0.520000001,14.0625,14.0625,14.0625,2,17969.36,2.06887344763636,17969.88
"study_001","618",1.090000001,17.1875,17.1875,17.1875,1,17572.815,4.63640315744204,17573.905
"study_002","618",0.515000001,14.0625,14.0625,14.0625,1,18084.485,1.1622321012277,18085
"study_001","619",2.075000001,12.5447734965486,11.71875,13.671875,2,17574.65,1.05485820240069,17576.725
"study_002","619",0.465000001,15.625,15.625,15.625,1,18210.015,2.07328833612853,18210.48
"study_001","62",0.630000001,12.5,12.5,12.5,3,7631.38,1.62197075099084,7632.01
"study_002","62",0.410000001,9.375,9.375,9.375,1,4601.46,3.55483006147197,4601.87
"study_001","620",0.685000001,16.40625,16.40625,16.40625,1,17575.37,1.6208084148887,17576.055
"study_002","620",0.800000001,10.15625,10.15625,10.15625,2,18335.66,1.55318697838214,18336.46
"study_001","621",0.500000001,10.9375,10.9375,10.9375,1,17600.495,1.35901360474432,17600.995
"study_002","621",0.635000001,14.5195030643518,14.0625,15.625,3,18382.245,1.15743331401783,18382.88
"study_001","622",0.715000001,14.84375,14.84375,14.84375,1,17611.995,1.36459548649212,17612.71
"study_002","622",0.425000001,13.2618042591609,12.5,14.0625,2,18416.83,1.8494377030945,18417.255
"study_001","623",0.460000001,14.0625,14.0625,14.0625,1,17632.855,1.313425516206,17633.315
"study_002","623",0.825000001,13.28125,13.28125,13.28125,2,18420.94,1.22254230848102,18421.765
"study_001","624",0.505000001,10.9375,10.9375,10.9375,1,17649.815,1.21781590815556,17650.32
"study_002","624",0.645000001,12.2747040884507,11.71875,12.5,3,18443.405,1.24673021709177,18444.05
"study_001","625",0.770000001,14.0625,14.0625,14.0625,1,17659.25,1.20266601556357,17660.02
"study_002","625",2.640000001,9.77506263168327,9.375,10.15625,3,18475.325,2.8680476520408,18477.965
"study_001","626",0.830000001,16.0113347236948,15.625,16.40625,2,17666.55,3.76875547680375,17667.38
"study_002","626",1.515000001,17.1875,17.1875,17.1875,1,18476.46,3.66051161183515,18477.975
"study_001","627",0.780000001,10.4495877424863,10.15625,10.9375,2,17666.605,2.97221906251364,17667.385
"study_002","627",1.505000001,14.0625,14.0625,14.0625,3,18476.47,3.66724466279013,18477.975
"study_001","628",2.665000001,11.1566305444523,10.9375,11.71875,3,17667.925,2.01971769188129,17670.59
"study_002","628",1.190000001,13.0979023989427,12.5,13.28125,3,18480.2,2.84079684323607,18481.39
"study_001","629",0.445000001,12.5,12.5,12.5,1,17675.035,1.33990961442006,17675.48
"study_002","629",0.700000001,15.625,15.625,15.625,2,18480.855,4.29912842989394,18481.555
"study_001","63",0.840000001,9.76337296429551,9.375,10.15625,2,7631.61,0.960060545993622,7632.45
"study_002","63",0.880000001,16.40625,16.40625,16.40625,1,4603.86,2.78151038945573,4604.74
"study_001","630",0.585000001,9.375,9.375,9.375,2,17717.39,1.19116323320616,17717.975
"study_002","630",3.690000001,14.5379070280735,13.28125,16.015625,6,18493.645,2.7526182945214,18497.335
"study_001","631",0.795000001,9.84358844067502,9.375,10.15625,3,17739.56,1.54725286508429,17740.355
"study_002","631",0.715000001,8.59375,8.59375,8.59375,1,18493.965,3.18299648133409,18494.68
"study_001","632",0.630000001,12.5,12.5,12.5,3,17746.89,1.75463679169518,17747.52
"study_002","632",3.125000001,11.1328125,11.1328125,11.1328125,2,18493.965,2.28577899212675,18497.09
"study_001","633",1.015000001,10.15625,10.15625,10.15625,2,17747.12,1.36538222979178,17748.135
"study_002","633",1.100000001,12.9834243922988,12.5,14.0625,3,18500.535,1.26553506790497,18501.635
"study_001","634",0.545000001,9.375,9.375,9.375,1,17749.045,1.03676735871031,17749.59
"study_002","634",0.830000001,15.625,15.625,15.625,2,18503.76,1.19353393269003,18504.59
"study_001","635",0.600000001,12.5,12.5,12.5,3,17749.845,1.27122732220407,17750.445
"study_002","635",1.055000001,9.375,9.375,9.375,1,18565.68,1.1065881279043,18566.735
"study_001","636",1.135000001,13.28125,13.28125,13.28125,4,17753.215,1.39301495602812,17754.35
"study_002","636",1.155000001,11.2890084258524,10.9375,12.5,4,18567.31,3.31546781733467,18568.465
"study_001","637",0.535000001,10.9375,10.9375,10.9375,1,17761.295,1.22116800490248,17761.83
"study_002","637",0.480000001,9.375,9.375,9.375,1,18569.8,1.33988553801837,18570.28
"study_001","638",1.980000001,9.57372450115131,9.375,9.765625,2,17762.37,1.19632132763072,17764.35
"study_002","638",1.665000001,13.2442222169076,12.5,14.0625,4,18727.315,2.302773578104,18728.98
"study_001","639",1.780000001,11.0638466173111,10.9375,11.328125,3,17765.37,1.34237816578097,17767.15
"study_002","639",2.430000001,14.84375,14.84375,14.84375,2,18729.88,5.11679051940241,18732.31
"study_001","64",1.150000001,10.9375,10.9375,10.9375,2,7641.14,1.1239621057071,7642.29
"study_002","64",1.525000001,13.2005326420248,12.890625,13.28125,4,4604.04,2.5366063273779,4605.565
"study_001","640",1.185000001,10.9375,10.9375,10.9375,3,17818.085,1.18332153111256,17819.27
"study_002","640",2.725000001,10.8754435917291,10.7421875,10.9375,3,18729.9,3.03265890034519,18732.625
"study_001","641",0.770000001,11.770028013641,10.9375,12.5,3,17822.87,1.29416986410846,17823.64
"study_002","641",2.950000001,12.3046875,12.3046875,12.3046875,1,18733.545,1.31607892774153,18736.495
"study_001","642",2.830000001,10.5125640451747,9.375,10.9375,3,17828.485,1.47106249415384,17831.315
"study_002","642",1.285000001,15.2457937672982,14.84375,15.625,2,18733.95,3.53892805430193,18735.235
"study_001","643",0.470000001,9.375,9.375,9.375,1,17831.97,1.29277982942477,17832.44
"study_002","643",2.515000001,14.453125,14.453125,14.453125,1,18735.99,5.03938869179359,18738.505
"study_001","644",0.485000001,13.0146825500963,12.5,14.0625,3,17833.04,1.69821222752614,17833.525
"study_002","644",2.510000001,16.796875,16.796875,16.796875,1,18736.01,6.03780669921408,18738.52
"study_001","645",0.405000001,14.0625,14.0625,14.0625,2,17834.14,1.99017447806574,17834.545
"study_002","645",2.040000001,10.3407730289754,8.984375,10.9375,2,18736.045,6.15875771811313,18738.085
"study_001","646",0.615000001,13.0342135365156,9.375,15.625,7,17835.365,9.34603876080254,17835.98
"study_002","646",0.440000001,12.5,12.5,12.5,1,18738.77,1.68117626038856,18739.21
"study_001","647",0.520000001,12.5,12.5,12.5,1,17840.015,1.03264996583785,17840.535
"study_002","647",0.390000001,12.5,12.5,12.5,2,18745.28,2.90803493465173,18745.67
"study_001","648",1.115000001,13.7678522851895,12.5,14.0625,5,17892.79,1.62976293056508,17893.905
"study_002","648",1.190000001,15.625,15.625,15.625,1,18761.44,4.09986321270962,18762.63
"study_001","649",0.625000001,9.375,9.375,9.375,1,17894.55,1.03752986770451,17895.175
"study_002","649",1.320000001,12.7911398650085,12.5,13.28125,5,18761.61,7.94488503027441,18762.93
"study_001","65",0.825000001,10.5689067305498,10.15625,10.9375,2,7643.495,1.71109777919488,7644.32
"study_002","65",0.760000001,10.15625,10.15625,10.15625,1,4604.21,1.39777791512719,4604.97
"study_001","650",1.135000001,12.1552516588198,11.71875,12.5,2,17904.77,1.13861957078974,17905.905
"study_002","650",0.930000001,9.375,9.375,9.375,1,18761.96,2.24407108624894,18762.89
"study_001","651",0.775000001,11.71875,11.71875,11.71875,1,17934.425,1.14733060949958,17935.2
"study_002","651",0.580000001,9.375,9.375,9.375,2,18778.95,1.54823090694195,18779.53
"study_001","652",0.890000001,10.3712032787103,10.15625,10.9375,3,17948.855,1.97075427519631,17949.745
"study_002","652",0.485000001,14.0625,14.0625,14.0625,2,18778.99,1.73839465899305,18779.475
"study_001","653",0.870000001,14.0625,14.0625,14.0625,4,17961.15,3.23150885444518,17962.02
"study_002","653",1.905000001,14.9711592414496,12.890625,16.796875,4,18787.08,1.73117489717122,18788.985
"study_001","654",1.490000001,10.7180715951669,10.546875,10.9375,2,17962.215,1.37197025031046,17963.705
"study_002","654",1.920000001,14.3373670681597,14.0625,14.453125,2,18793.395,3.28544054691407,18795.315
"study_001","655",0.820000001,10.9375,10.9375,10.9375,2,17965.015,4.39374521767564,17965.835
"study_002","655",0.785000001,14.0625,14.0625,14.0625,1,18796.835,2.0692799105567,18797.62
"study_001","656",0.705000001,15.445976169192,14.84375,15.625,3,17965.055,7.00924603602759,17965.76
"study_002","656",0.445000001,9.375,9.375,9.375,1,18796.885,1.66505492397304,18797.33
"study_001","657",0.590000001,14.5687921994499,14.0625,15.625,3,17969.3,2.66510923881766,17969.89
"study_002","657",1.320000001,14.0625,14.0625,14.0625,4,18799.535,2.35410593179029,18800.855
"study_001","658",0.475000001,10.9375,10.9375,10.9375,1,18002.185,1.0961000256579,18002.66
"study_002","658",0.700000001,12.5,12.5,12.5,4,18801.56,1.62486918769919,18802.26
"study_001","659",2.330000001,13.7953963764972,12.5,16.40625,6,18007.305,3.15963272292443,18009.635
"study_002","659",0.365000001,15.625,15.625,15.625,1,18816.765,6.41043288032618,18817.13
"study_001","66",0.475000001,9.375,9.375,9.375,1,7647.675,1.51239018338746,7648.15
"study_002","66",0.925000001,16.40625,16.40625,16.40625,1,4610.22,1.25680502449421,4611.145
"study_001","660",0.635000001,9.375,9.375,9.375,2,18007.39,2.34815256144837,18008.025
"study_002","660",2.175000001,12.9045749009074,12.5,14.453125,5,18817.21,2.13974651371253,18819.385
"study_001","661",0.625000001,10.9375,10.9375,10.9375,1,18035.36,0.948192758472929,18035.985
"study_002","661",1.000000001,16.40625,16.40625,16.40625,1,18819.97,2.78245829010301,18820.97
"study_001","662",0.605000001,9.375,9.375,9.375,2,18038.17,1.46616827172891,18038.775
"study_002","662",0.785000001,9.375,9.375,9.375,2,18820.25,3.55510262138008,18821.035
"study_001","663",0.410000001,10.2137467557821,9.375,10.9375,2,18039.855,2.13732051239357,18040.265
"study_002","663",0.940000001,14.0625,14.0625,14.0625,3,18825.645,2.30155091520378,18826.585
"study_001","664",1.425000001,11.7302063215369,10.15625,12.5,5,18042.135,1.9544998509917,18043.56
"study_002","664",0.920000001,16.40625,16.40625,16.40625,1,18825.655,3.45106813504164,18826.575
"study_001","665",0.435000001,14.0625,14.0625,14.0625,1,18077.515,1.63324413940017,18077.95
"study_002","665",1.635000001,14.3957817238579,14.0625,15.234375,3,18828.345,1.92269169765158,18829.98
"study_001","666",0.600000001,14.0625,14.0625,14.0625,2,18084.43,1.55729688401525,18085.03
"study_002","666",0.755000001,11.71875,11.71875,11.71875,3,18829.025,1.76980929535517,18829.78
"study_001","667",0.570000001,13.1351517207181,12.5,14.0625,5,18089.85,2.50148204365839,18090.42
"study_002","667",0.865000001,16.2037029393108,15.625,16.40625,3,18831.13,2.14409157000695,18831.995
"study_001","668",0.725000001,12.9820366518117,10.9375,14.0625,6,18095.225,3.27092873634931,18095.95
"study_002","668",2.340000001,13.3140134485148,10.546875,15.625,7,18832.985,1.80448047014151,18835.325
"study_001","669",1.895000001,8.59375,8.59375,8.59375,1,18099.47,3.7972391374229,18101.365
"study_002","669",0.575000001,9.375,9.375,9.375,1,18839.18,1.17038939127572,18839.755
"study_001","67",1.315000001,9.765625,9.765625,9.765625,1,7655.39,1.28410547336536,7656.705
"study_002","67",0.465000001,11.2862652896883,10.9375,12.5,4,4610.235,2.21348299852219,4610.7
"study_001","670",2.075000001,11.9552102401158,10.546875,14.0625,5,18102.095,1.94530027926798,18104.17
"study_002","670",1.200000001,17.1875,17.1875,17.1875,1,18839.395,2.8694594995264,18840.595
"study_001","671",0.410000001,17.1875,17.1875,17.1875,1,18102.75,1.72967451595461,18103.16
"study_002","671",0.795000001,17.1875,17.1875,17.1875,1,18841.125,1.72091176401762,18841.92
"study_001","672",1.230000001,17.1875,17.1875,17.1875,1,18105.3,1.77933823145755,18106.53
"study_002","672",0.970000001,14.7005139983334,14.0625,15.625,4,18845.025,2.39198976267801,18845.995
"study_001","673",0.590000001,14.0625,14.0625,14.0625,2,18105.58,1.92136518640751,18106.17
"study_002","673",0.935000001,12.5,12.5,12.5,3,18848.55,1.50553404164981,18849.485
"study_001","674",0.920000001,14.0625,14.0625,14.0625,4,18144.665,1.47508073219026,18145.585
"study_002","674",0.760000001,10.0125330150581,9.375,10.9375,2,18850.535,1.52853557922642,18851.295
"study_001","675",0.525000001,10.9375,10.9375,10.9375,2,18145.68,1.15900356817305,18146.205
"study_002","675",2.015000001,10.546875,10.546875,10.546875,3,18868.765,5.57382478643702,18870.78
"study_001","676",0.510000001,12.5,12.5,12.5,1,18156.565,1.2091048919356,18157.075
"study_002","676",1.960000001,12.890625,12.890625,12.890625,2,18868.83,4.92918286502505,18870.79
"study_001","677",0.655000001,10.9375,10.9375,10.9375,1,18181.955,1.27364852861809,18182.61
"study_002","677",1.890000001,15.425974390366,15.234375,15.625,2,18868.88,5.04176363080683,18870.77
"study_001","678",0.580000001,10.9375,10.9375,10.9375,2,18191.095,1.33920064791846,18191.675
"study_002","678",1.175000001,9.375,9.375,9.375,2,18873.275,1.53600082429219,18874.45
"study_001","679",0.665000001,10.9375,10.9375,10.9375,3,18192.205,1.6462142353357,18192.87
"study_002","679",1.240000001,14.84375,14.84375,14.84375,2,18873.46,1.75434083090772,18874.7
"study_001","68",0.450000001,9.375,9.375,9.375,1,7657.33,1.92551979946092,7657.78
"study_002","68",1.595000001,15.3323145461108,13.671875,15.625,4,4615.045,4.87788408907447,4616.64
"study_001","680",0.670000001,17.1875,17.1875,17.1875,1,18196.41,3.01126425609471,18197.08
"study_002","680",0.620000001,12.5,12.5,12.5,1,18873.61,1.93303344491579,18874.23
"study_001","681",0.840000001,10.9375,10.9375,10.9375,3,18197.155,1.95699657006057,18197.995
"study_002","681",3.200000001,13.4834104945546,12.5,15.625,8,18876.085,3.14053828631366,18879.285
"study_001","682",1.745000001,12.7471376115626,9.765625,15.625,6,18199.295,3.60608265753384,18201.04
"study_002","682",0.730000001,9.375,9.375,9.375,1,18876.09,4.95207644351199,18876.82
"study_001","683",0.670000001,10.9375,10.9375,10.9375,2,18202.8,1.29157143535537,18203.47
"study_002","683",1.070000001,13.0352047079299,12.5,13.28125,3,18880.145,1.96981848542522,18881.215
"study_001","684",0.460000001,14.0625,14.0625,14.0625,1,18204.96,1.07939452346917,18205.42
"study_002","684",2.050000001,15.2176137132256,14.453125,15.625,2,18883.31,2.62594269813066,18885.36
"study_001","685",0.670000001,10.9375,10.9375,10.9375,2,18205.9,1.84029800432071,18206.57
"study_002","685",1.435000001,10.2977609224622,9.375,10.9375,3,18884.975,2.98721380716029,18886.41
"study_001","686",0.895000001,16.40625,16.40625,16.40625,2,18207.045,3.05171890951653,18207.94
"study_002","686",5.080000001,13.4997489462966,12.5,15.234375,7,18886.405,1.74712807521492,18891.485
"study_001","687",0.400000001,12.5,12.5,12.5,1,18207.065,1.34526235984819,18207.465
"study_002","687",1.145000001,10.15625,10.15625,10.15625,3,18887.28,2.90526602268178,18888.425
"study_001","688",2.980000001,10.8046432345539,9.375,12.5,5,18207.53,1.54308933014055,18210.51
"study_002","688",0.650000001,14.3762944192476,14.0625,14.84375,2,18902.705,4.12199521658114,18903.355
"study_001","689",1.375000001,14.5221724446411,13.28125,14.84375,4,18209.13,1.89138306708607,18210.505
"study_002","689",1.195000001,9.375,9.375,9.375,2,18903,2.43585846304893,18904.195
"study_001","69",1.985000001,10.586764910765,10.15625,10.9375,4,7676.37,1.31364509104952,7678.355
"study_002","69",1.280000001,10.9375,10.9375,10.9375,3,4615.44,2.51245447985895,4616.72
"study_001","690",0.505000001,17.1875,17.1875,17.1875,1,18217.365,1.04124898550805,18217.87
"study_002","690",1.505000001,10.9375,10.9375,10.9375,4,18990.765,2.63413088344511,18992.27
"study_001","691",0.455000001,17.1875,17.1875,17.1875,1,18232.215,1.23625281710552,18232.67
"study_002","691",0.385000001,14.0625,14.0625,14.0625,1,18991.2,3.46103050466624,18991.585
"study_001","692",0.450000001,15.625,15.625,15.625,1,18239.375,1.44135289768497,18239.825
"study_002","692",1.150000001,11.3146924783018,9.375,12.5,5,18993.635,3.56169488634662,18994.785
"study_001","693",0.845000001,10.4244357013778,10.15625,10.9375,3,18335.64,1.84662422197097,18336.485
"study_002","693",0.865000001,15.625,15.625,15.625,2,18993.675,4.48977457454233,18994.54
"study_001","694",0.385000001,11.7570738758871,10.9375,12.5,2,18342.09,3.55091942593793,18342.475
"study_002","694",1.435000001,8.984375,8.984375,8.984375,1,19000.735,1.32874288249054,19002.17
"study_001","695",0.690000001,14.5903165061536,14.0625,14.84375,3,18382.215,1.61939992480043,18382.905
"study_002","695",0.825000001,14.1666920081261,13.28125,14.84375,5,19001.125,11.6106361478324,19001.95
"study_001","696",0.605000001,14.0625,14.0625,14.0625,2,18392.92,1.18955763221994,18393.525
"study_002","696",2.585000001,14.4929666264084,14.0625,15.625,5,19005.32,1.6909048657306,19007.905
"study_001","697",0.460000001,13.296246539022,12.5,14.0625,4,18416.815,2.06572118793311,18417.275
"study_002","697",0.395000001,15.625,15.625,15.625,2,19008.705,2.07832192923136,19009.1
"study_001","698",0.850000001,13.28125,13.28125,13.28125,3,18420.93,1.47698065078867,18421.78
"study_002","698",1.320000001,12.1312992529359,10.15625,14.0625,6,19010.645,1.99430967033924,19011.965
"study_001","699",0.700000001,12.2846514487853,11.71875,12.5,3,18443.385,1.48882736901508,18444.085
"study_002","699",1.505000001,16.2331064113596,16.015625,16.40625,2,19012.39,2.20537153811703,19013.895
"study_001","7",0.650000001,13.28125,13.28125,13.28125,1,7083.97,1.30022977364634,7084.62
"study_002","7",1.490000001,14.1161317244459,12.5,14.84375,5,1932.785,1.68145084388766,1934.275
"study_001","70",0.770000001,9.68996506895811,9.375,10.15625,2,7679.345,1.1602338216694,7680.115
"study_002","70",0.570000001,15.625,15.625,15.625,1,4617.775,2.38668191166723,4618.345
"study_001","700",3.675000001,9.74007763420456,8.984375,10.15625,3,18475.29,2.75314591646279,18478.965
"study_002","700",0.425000001,11.8395386058102,10.9375,12.5,4,19014.26,3.33892793895861,19014.685
"study_001","701",2.685000001,14.3694048754511,14.0625,15.234375,4,18476.115,4.52686346468203,18478.8
"study_002","701",1.420000001,11.5421369050807,10.9375,11.71875,3,19026.47,2.63318488893711,19027.89
"study_001","702",0.395000001,12.5,12.5,12.5,1,18577.03,2.809028480486,18577.425
"study_002","702",1.305000001,14.463748437323,14.0625,14.84375,4,19026.82,4.57377330325967,19028.125
"study_001","703",0.470000001,12.5,12.5,12.5,2,18584.205,1.38233780181139,18584.675
"study_002","703",0.515000001,13.328046742535,10.9375,15.625,7,19029.44,4.12023359685562,19029.955
"study_001","704",0.440000001,13.535850561395,12.5,14.0625,3,18610.59,2.89452834765076,18611.03
"study_002","704",1.060000001,12.816214252841,12.5,13.28125,3,19033.455,3.78565691715676,19034.515
"study_001","705",1.865000001,10.15625,10.15625,10.15625,3,18633.845,1.73318374442057,18635.71
"study_002","705",1.025000001,15.625,15.625,15.625,3,19033.48,7.48770924153053,19034.505
"study_001","706",0.620000001,12.5,12.5,12.5,3,18677.41,1.4329975515894,18678.03
"study_002","706",0.600000001,15.0492664713933,14.0625,15.625,3,19036.96,4.60468200243164,19037.56
"study_001","707",1.585000001,10.9854333970911,8.984375,11.71875,4,18686.775,3.14262018508478,18688.36
"study_002","707",0.475000001,10.1786631210965,9.375,10.9375,2,19037.13,4.19384042839922,19037.605
"study_001","708",2.950000001,14.1435880331494,12.5,16.015625,5,18712.83,3.25790182968437,18715.78
"study_002","708",1.600000001,16.0321848561415,14.84375,17.1875,3,19038.14,1.93891024955775,19039.74
"study_001","709",1.040000001,12.4517341019683,10.9375,13.28125,6,18714.755,4.1480577836197,18715.795
"study_002","709",0.950000001,10.15625,10.15625,10.15625,2,19038.295,1.63578701888225,19039.245
"study_001","71",1.090000001,10.3699179725096,10.15625,10.9375,3,7698.875,1.49846461924526,7699.965
"study_002","71",0.490000001,11.4391471047631,10.9375,12.5,3,4617.89,1.68870892407507,4618.38
"study_001","710",0.710000001,9.375,9.375,9.375,1,18716.47,1.97391674871512,18717.18
"study_002","710",0.660000001,12.5,12.5,12.5,2,19043.265,1.51563840267456,19043.925
"study_001","711",0.455000001,17.1875,17.1875,17.1875,1,18717.245,2.05071674960003,18717.7
"study_002","711",0.620000001,17.1875,17.1875,17.1875,1,19043.415,1.52882232468449,19044.035
"study_001","712",1.230000001,12.2675946677305,9.375,14.0625,6,18717.915,4.0827800941707,18719.145
"study_002","712",1.110000001,12.5,12.5,12.5,2,19044.86,1.90644487416071,19045.97
"study_001","713",1.375000001,9.69846637066885,9.375,10.15625,2,21707.775,1.40483250296607,21709.15
"study_002","713",2.185000001,15.625,15.625,15.625,2,19044.885,2.52984920621617,19047.07
"study_001","714",0.855000001,15.2537048076176,14.84375,15.625,2,21707.975,1.38214759679676,21708.83
"study_002","714",0.790000001,12.1999307974639,10.9375,12.5,3,19046.51,1.94527603288152,19047.3
"study_001","715",0.950000001,14.84375,14.84375,14.84375,4,21716.26,5.42477398823715,21717.21
"study_002","715",3.425000001,12.5108861145637,10.9375,15.0390625,7,19047.62,2.25095289772198,19051.045
"study_001","716",0.600000001,12.5,12.5,12.5,2,21716.64,1.9379724571439,21717.24
"study_002","716",0.625000001,9.375,9.375,9.375,2,19052.78,6.19880727873135,19053.405
"study_001","717",0.410000001,12.1504786827827,9.375,14.0625,5,21719.82,5.61203656801519,21720.23
"study_002","717",1.015000001,12.5,12.5,12.5,1,19052.785,2.72180584950747,19053.8
"study_001","718",0.500000001,10.9375,10.9375,10.9375,1,21829.465,1.27794125172051,21829.965
"study_002","718",0.915000001,15.1126123732182,12.5,17.1875,4,19056.9,2.81293890063085,19057.815
"study_001","719",0.860000001,13.28125,13.28125,13.28125,1,21881.27,1.0240239582949,21882.13
"study_002","719",0.685000001,16.283718483779,15.625,16.40625,3,19062.12,9.23827054948175,19062.805
"study_001","72",0.605000001,10.9375,10.9375,10.9375,1,7701.245,1.13154734150889,7701.85
"study_002","72",0.825000001,14.84375,14.84375,14.84375,1,4620.405,1.03568265631276,4621.23
"study_001","720",0.695000001,10.15625,10.15625,10.15625,1,21889.74,1.08929782605322,21890.435
"study_002","720",0.735000001,10.15625,10.15625,10.15625,2,19063.37,2.59270847939189,19064.105
"study_001","721",0.700000001,14.0625,14.0625,14.0625,4,21928.925,1.91043185972418,21929.625
"study_002","721",0.430000001,15.0308445698477,14.0625,15.625,4,19068.19,5.21178966487134,19068.62
"study_001","722",0.500000001,9.375,9.375,9.375,1,21933.455,1.1835346106103,21933.955
"study_002","722",0.615000001,10.451211931079,9.375,10.9375,3,19084.26,3.74140138599714,19084.875
"study_001","723",0.610000001,14.0625,14.0625,14.0625,2,21933.46,2.18807060427936,21934.07
"study_002","723",0.520000001,9.375,9.375,9.375,1,19088.635,1.35789572232292,19089.155
"study_001","724",1.255000001,11.4533181937862,10.9375,12.5,3,22013.765,1.4833194191204,22015.02
"study_002","724",0.450000001,10.1908315924736,9.375,10.9375,2,19089.855,3.80434904541203,19090.305
"study_001","725",0.600000001,14.0625,14.0625,14.0625,4,22073.095,1.79921367406751,22073.695
"study_002","725",0.355000001,10.9375,10.9375,10.9375,2,19109.62,4.77779138539783,19109.975
"study_001","726",0.525000001,13.4893832791585,12.5,14.0625,3,22075.92,1.70392258458817,22076.445
"study_002","726",1.230000001,11.71875,11.71875,11.71875,3,19165.4,1.58333868757713,19166.63
"study_001","727",1.110000001,12.8567887483163,12.5,13.28125,4,22085.73,2.04087120295698,22086.84
"study_002","727",0.665000001,17.1875,17.1875,17.1875,1,19167.505,1.7038771523829,19168.17
"study_001","728",0.845000001,10.15625,10.15625,10.15625,1,22088.39,1.06845729039055,22089.235
"study_002","728",0.455000001,14.0625,14.0625,14.0625,1,19169.09,1.47128461358884,19169.545
"study_001","729",0.590000001,12.5,12.5,12.5,1,22090.425,1.50351367579587,22091.015
"study_002","729",1.780000001,10.4100911205194,9.765625,10.9375,2,19233.065,1.5104623522935,19234.845
"study_001","73",0.765000001,10.15625,10.15625,10.15625,2,7711.025,0.948945904942111,7711.79
"study_002","73",0.450000001,10.9375,10.9375,10.9375,2,4621.72,1.77465720643413,4622.17
"study_001","730",1.985000001,11.5531542582564,10.9375,12.5,3,22091.095,1.63587074080998,22093.08
"study_002","730",0.735000001,13.28125,13.28125,13.28125,1,19233.315,1.47195865188968,19234.05
"study_001","731",0.830000001,12.7315285131651,12.5,13.28125,3,22203.845,1.42991218399099,22204.675
"study_002","731",1.205000001,16.0797391548228,15.625,16.40625,2,19233.32,2.00557734738407,19234.525
"study_001","732",0.475000001,13.0805295968477,12.5,14.0625,3,22226.035,1.93002344377439,22226.51
"study_002","732",1.045000001,17.1875,17.1875,17.1875,1,19235.295,1.76553215665464,19236.34
"study_001","733",0.985000001,11.71875,11.71875,11.71875,3,22230.86,1.5476178388837,22231.845
"study_002","733",1.195000001,9.375,9.375,9.375,1,19236.07,1.27345541581192,19237.265
"study_001","734",0.715000001,13.28125,13.28125,13.28125,2,22238.99,1.55204597889622,22239.705
"study_002","734",2.110000001,9.375,9.375,9.375,2,19238.005,1.5716350784707,19240.115
"study_001","735",0.500000001,9.375,9.375,9.375,1,22248.065,1.19512068898332,22248.565
"study_002","735",0.570000001,12.8258795646693,9.375,15.625,7,19365.645,13.1946841196324,19366.215
"study_001","736",2.305000001,14.2229217903238,12.5,15.625,5,22248.375,1.57189038180964,22250.68
"study_002","736",0.410000001,11.7820937035755,10.9375,12.5,2,19367.885,4.10728040475673,19368.295
"study_001","737",0.645000001,16.40625,16.40625,16.40625,1,22251.195,2.73139379839871,22251.84
"study_002","737",0.480000001,9.375,9.375,9.375,1,19416.74,1.92728200641794,19417.22
"study_001","738",0.445000001,9.375,9.375,9.375,1,22254.125,1.40586059476904,22254.57
"study_002","738",0.530000001,12.6211633442804,10.9375,14.0625,4,19419.915,2.37330563880906,19420.445
"study_001","739",3.720000001,14.0806290727293,12.5,15.234375,8,22254.135,4.17312658087334,22257.855
"study_002","739",1.160000001,10.5796928645944,10.15625,10.9375,2,19421.635,1.39053499768714,19422.795
"study_001","74",1.420000001,9.375,9.375,9.375,2,7713.995,1.6519458200448,7715.415
"study_002","74",0.905000001,10.3917309952323,10.15625,10.9375,3,4624.14,3.61043886201808,4625.045
"study_001","740",1.325000001,10.9146936956553,9.375,12.890625,3,22256.225,2.19253669889687,22257.55
"study_002","740",0.805000001,11.0678935696499,10.15625,12.5,5,19426.285,3.60833034601459,19427.09
"study_001","741",0.665000001,14.0625,14.0625,14.0625,4,22355.045,1.53684205797221,22355.71
"study_002","741",0.865000001,10.2994987783419,9.375,10.9375,2,19461.87,3.50706165079062,19462.735
"study_001","742",0.840000001,13.4881687246648,13.28125,14.0625,3,22357.725,1.35436044679679,22358.565
"study_002","742",0.475000001,13.4897470661142,12.5,14.0625,3,19486.225,2.76828715028147,19486.7
"study_001","743",1.045000001,10.9375,10.9375,10.9375,1,22358.1,1.28135230070596,22359.145
"study_002","743",0.630000001,9.375,9.375,9.375,1,19512.245,1.15329596823122,19512.875
"study_001","744",0.675000001,12.5,12.5,12.5,1,22365.43,1.67150277320187,22366.105
"study_002","744",0.445000001,13.8587004471179,12.5,14.0625,5,19631.495,2.36446128738925,19631.94
"study_001","745",0.465000001,9.375,9.375,9.375,2,22367.485,1.60418567677749,22367.95
"study_002","745",0.765000001,14.2487003247282,14.0625,14.84375,4,19635.46,2.94725181386037,19636.225
"study_001","746",2.065000001,8.59375,8.59375,8.59375,1,22444.575,2.08671320716178,22446.64
"study_002","746",0.540000001,9.375,9.375,9.375,2,19635.565,2.32999627991932,19636.105
"study_001","747",1.915000001,10.9375,10.9375,10.9375,1,22444.705,2.91439909289245,22446.62
